Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"JAI, Inc.",800-445-5444,http://www.jai.com/en/,"San Jose, CA 95134",Manufacturer,"ISO 9001:2008 & ISO 14001:2004 certified manufacturer of industrial cameras and machine vision cameras for use in a wide range industries including factory automation, pharmaceuticals, transportation, aerospace, homeland security, medical devices, automotive inspection, electronics & semiconductors, & scientific markets. Types of cameras include progressive scan and interlaced cameras, 3CCD color cameras, 2CCD cameras for multi-spectral analysis & high dynamic range imaging, 3CCD & 3CMOS color line scan cameras, near infrared, ultraviolet & traffic cameras. Interfaces include Camera Link, GigE Vision and analog output. Resolutions range from standard TV formats & high-speed VGA up to 16 megapixels, including HDTV and traditional 4:3 aspect ratios. Other products include vehicle imaging subsystems, weatherproof housings, light sensors, strobe lights & trigger systems. UL listed.",,,$10 - 24.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCD
Cameras: Computer
Cameras: Digital


Cameras: High Resolution
Cameras: High Speed
Cameras: Identification
Cameras: Industrial
Cameras: Infrared

View all Cameras categories","All Products / Services

Camera Parts
Cameras
Controls and Controllers
Fire Fighting Electronics
Housings
Identification Products
Imaging Equipment
Inspection Equipment
Lenses


Lights
Maintenance and Repair Services
Monitors
Security Systems
Sensors / Detectors / Transducers
Software
Surveillance Equipment
Wildfire Response"
"Dycam, Inc.",800-883-9226,,"Woodland Hills, CA 91364",Manufacturer,"Design, development & manufacture of digital cameras for market specific applications, & custom designed digital photography systems & components for OEM's, software developers, hardware developers, system integrators, & resellers.",,,$1 - 4.9 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital


Cameras: Digital, High Speed
Cameras: Surveillance","All Products / Services

Cameras"
3iProtect,800-766-1446,,"Doylestown, PA 18901",Manufacturer,"Installation, service & distributor of security surveillance needs for retail establishments, restaurants, commercial & industrial applications. Products available include security surveillance systems (camera systems), security system service & upgrades, consulting & security assessments, security system rentals, covert camera systems & loss prevention products ranging from video camera systems to state-of-the-art intelligent video tracking facial recognition systems. Systems, cameras & recorder upgrades available.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Babysitter & Nanny Monitoring
Cameras: Borehole Video
Cameras: CCD


Cameras: CCTV
Cameras: Covert
Cameras: Digital
Cameras: Digital, High Speed
Cameras: Dome

View all Cameras categories","All Products / Services

Alarms
Cameras
Consulting Services
Identification Products
Installation Services
Lights
Mirrors
Monitors


Prevention Equipment
Receivers
Recorders
Screens
Security Systems
Software
Surveillance Equipment"
Wind Stream Limited,530-618-2520,,"Idabel, OK 74745",Distributor,"Wholesale distributor of electronic products. Digital cameras, mobile phones, televisions, laptops and video games are available. Tablets, quadcopter drones and plasma, LCD and LED televisions are offered. Marine supplies, beverages, toys, machinery and general consumer products are also available. 24/7 sales and customer services are offered.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital
Cameras: Digital, High Speed


Cameras: High Resolution
Cameras: High Speed
Cameras: Imaging
Cameras: Panasonic
Cameras: Recording

View all Cameras categories","All Products / Services

Aircraft
Cameras
Computers
Fire Fighting Vehicles
Games


Telephones
Televisions
Watches
Wildfire Response"
National X-Ray Corp.,800-734-5098,,"Lawrenceville, GA 30045",Manufacturer,"Manufacturer of non-destructive testing equipment, digital imaging products, and X-ray inspection systems. X-ray systems in standard, mobile, and portable models available for low density materials, aluminum, and steel products for X-ray analysis and radiographic/fluoroscopic imaging.  Inspection systems include analog/digital camera modules, 5-axis manipulators, digital panels, line arrays, and image intensifiers with image archiving, LAN/Internet compatibility, filmless digital imaging, NXC computed tomography, and SPC/inspection capabilities. Accessories include X-ray films, filter changers, switches, and shutters. Applications include anomaly detection in castings and production assemblies, verification, welding inspection to meet API and DOT standards, process control, and electronic component imaging operations. Distributor of used equipment. Services include 24/7 repairing, equipment rentals during repairs, and systems rebuilding. Markets served include military, manufacturers, and researchers.","Incorporated in 1996 and with over 150 collective years in industrial x-ray manufacturing, sales and service experience, we are a leading industrial x-ray solution provider in North America. We use our experience, innovation, integrity and the highest quality standards to produce application-targeted solutions. We are National X-Ray Corporation. 

We remain dedicated to our beliefs that proven experience counts when our customers require solutions to their specific x-ray requirements. Application know-how, some of the best practices in engineering and the highest standards in service ensure our success as a single-source solution provider in the North American industrial x-ray industry. 

Implementing a full array of digital and analog, single-line. Multi-line, a-Si, CMOS and Area detectors and x-ray systems ranging from the low-energy range all the way up into the high MEV range, we provide application-specific solutions. Yes, we also provide radiographic enclosures and automated radiographic More... solutions as well. Be it manual or fully automated solutions - we empower today's engineer in the modern manufacturing and casting environment to be in control! Less",,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Camcorders: Digital
Cameras
Cameras: CCD
Cameras: Digital


Cameras: High Resolution
Cameras: High Speed
Cameras: Imaging
Cameras: Inspection
Cameras: Visual Inspection

View all Cameras categories","All Products / Services

Analytical Services
Analyzers
Cabinets
Cameras
Chillers
Coolers
COVID-19 Response
Doors
Electric Wire, Cable and Cable Assemblies
Enclosures


Envelopes
Film
Generators
Illuminators
Imaging Equipment
Inspection Equipment
Inspection Services
Intensifiers
Irradiation Systems
Lead

View all products / services offered"
DigitalGlue HQ,949-388-9078,http://www.digitalglue.com,"Laguna Niguel, CA 92677",Turnkey Systems Integrator,"Designer and installer of broadcasting equipment and related products. Selection includes digital video, voice, data, media storage and editing systems.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras: Digital
Cameras: Digital, High Speed
Cameras: Video


Video Equipment & Supplies
Video Equipment: Broadcasting
Video Equipment: High Speed","All Products / Services

Audio Visual (AV) Equipment
Broadcasting Equipment
Camera Parts
Cameras
Communication Systems
Controls and Controllers


Encoders
Integration Services
Management Systems
Monitoring Systems
Recorders"
WatchGuard Video,800-605-6734,https://watchguardvideo.com/,"Allen, TX 75013",Manufacturer,"Manufacturer of video equipment and supplies for law enforcement applications. Products include video systems, cameras, microphones, recording systems and video system software.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras


Cameras: Video
Video Equipment & Supplies","All Products / Services

Cameras
Law Enforcement Equipment
Microphones


Recorders
Software"
American Traffic Solutions,480-443-7000,http://www.atsol.com,"Tempe, AZ 85282",Distributor,"Distributor and Service of technology and business solutions for traffic safety and electronic toll collection programs. Service offerings include: Public Safety, Commercial and Public Finance.",,,$100 - 249.9 Mil,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: High Speed


Cameras: Vehicle Rear Vision
Security Cameras","All Products / Services

Cameras
Financial Services


Safety Equipment"
"Corvus Integration, Inc.",703-871-5066,http://www.corvusid.com,"Reston, VA 20190",Manufacturer,"Manufacturer of biometric, identity management and security products. Various products include cameras, scanners, software and kits.",,,$1 - 4.9 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Computer
Cameras: Digital


Cameras: High Resolution
Cameras: Identification
Cameras: Imaging
Cameras: Intelligent
Cameras: Internet & Web Surveillance

View all Cameras categories","All Products / Services

Biometric Devices
Cameras
Identification Products


Identifiers
Scanners / Readers
Software"
"Eagle Eye Networks, Inc.",512-473-0500,https://www.een.com,"Austin, TX 78746",Manufacturer,Manufacturer of information technology products for security applications. Selection includes cloud video surveillance systems and operations video management systems.,,,Not Available,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: High Resolution
Cameras: Internet & Web Surveillance


Cameras: Surveillance
Cameras: Video
Security Cameras
Surveillance Cameras: Wireless","All Products / Services

Cameras
Security Systems


Surveillance Equipment"
"Concierge Technologies, Inc",866-800-2978,https://www.conciergetechnology.net/,"Valley Center, CA 92082",Distributor,Distributor of digital technology devices for the limo and taxi industry. Products include digital HD camera devices and drive cameras providing mobile incident reporting.,,,$1 - 4.9 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras


Cameras: Digital
Cameras: Recording","All Products / Services

Cameras"
IO Industries Inc.,519-663-9570,http://www.ioindustries.com,"London, ON N6H5S1",Manufacturer,"Manufacturer of manufactures digital video equipment. Products include digital video cameras, digital video recorders, imaging systems, DVR software, recording hardware and accessories.",,,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies


Cameras: Digital
Cameras: Digital, High Speed
Cameras: Recording","All Products / Services

Camera Parts
Cameras
Imaging Equipment


Recorders
Software"
Connectzone,425-212-4400,https://connectzone.com/,"Lynnwood, WA 98037",Distributor,"Distributor of cables, connectors, adapters, brackets, switch boxes, enclosures, faceplates, racks, tools, sockets, power strips, wire, cameras, attenuators, rack mount kits, couplers, isolators, loopbacks, media converters, pigtails, rack mount enclosures, splitters, patch cords and test equipment.",,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: High Resolution
Cameras: Infrared
Cameras: Low Light


Cameras: Network
Cameras: PC Video
Cameras: Surveillance
Security Cameras
Surveillance Cameras: Wireless

View all Cameras categories","All Products / Services

Adapters
Analyzers
Attenuators
Boxes
Brackets
Cabinets
Cable Components
Cameras
Caps
Coils


Communication Components
Communication Systems
Computer Accessories
Computer Accessories
Connectors
Converters
Couplers and Couplings
Crimpers
Cutters and Cutting Machinery
Electric Wire, Cable and Cable Assemblies

View all products / services offered"
Dage-Mti,219-872-5514,https://dagemti.com/,"Michigan City, IN 46360",Manufacturer,"Manufacturer of video cameras and monitors. Types include microscope, image capture, firewire, digital, and video cameras.",,,$1 - 4.9 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: Imaging


Cameras: Microscope
Cameras: Remote Control
Cameras: Television
Cameras: Video","All Products / Services

Cameras
Electronics
Intensifiers


Monitors
Televisions"
"Red.com, Inc.",949-206-7900,https://www.red.com/,"Irvine, CA 92618",Manufacturer,"Manufacturer of digital stills and motion cameras cinema industries. Applications include broadcasting, recording, and real-time HDR monitoring.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: Digital, High Speed
Cameras: High Resolution


Cameras: High Speed
Cameras: Industrial
Cameras: Motion Picture
Cameras: Recording
Cameras: Simulated

View all Cameras categories","All Products / Services

Cameras


Stills"
Motic,877-901-4141,https://www.motic.com/,"Richmond, BC V6V2K3",Manufacturer,"Manufacturer of stereo, inspection, compound and digital microscopes for government, research, educational, life science and industrial applications. Cameras, tablets and scanners are also available.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras


Cameras: Industrial
Cameras: Microscope","All Products / Services

Cameras
Microscopes


Scanners / Readers
Tablets"
"Polaris USA Video, Inc.",678-405-6080,http://polarisusa.com/,"Norcross, GA 30071",Manufacturer,"Manufacturer of security camera systems. Types of camera include HD-IP, pan and tilt zoom, covert, micro, board and digital video recording cameras.",,,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Board
Cameras: CCTV


Cameras: Covert
Cameras: Digital
Cameras: Digital, High Speed
Cameras: High Resolution
Cameras: High Speed

View all Cameras categories","All Products / Services

Cameras
Housings
Monitors
Mounts


Power Supplies
Recorders
Scanners / Readers
Suppressors"
"Airborne Data Systems, Inc.",507-644-5419,http://www.airbornedatasystems.com,"Redwood Falls, MN 56283",Manufacturer,"Manufacturer of digital imaging systems for defense and civilian applications. Products include airborne remote sensing, surveillance, mapping cameras, and high resolution digital cameras.",,,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital


Cameras: High Resolution
Cameras: Industrial
Cameras: Surveillance","All Products / Services

Cameras
Imaging Equipment


Sensors / Detectors / Transducers
Surveillance Equipment"
"Silicon Imaging, Inc.",518-279-9098,http://www.siliconimaging.com,"Costa Mesa, CA 92627",Manufacturer,"Manufacturer of video production products. Products include digital cinema cameras, green screen systems, and video production software.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: Digital, High Speed
Cameras: High Resolution


Cameras: High Speed
Cameras: Motion Picture
Cameras: Recording
Cameras: Ruggedized
Cameras: Television

View all Cameras categories","All Products / Services

Cameras
Screens


Software
Stands"
Stealth Cam,877-269-8490,https://www.stealthcam.com/,"Irving, TX 75061",Manufacturer,"Manufacturer of wireless trail and scouting cameras. Digital, infrared and high-resolution cameras are also available. Suitable for capturing wildlife photos and videos.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital
Cameras: Imaging


Cameras: Infrared
Cameras: Surveillance
Cameras: Trail
Cameras: Video","All Products / Services

Cameras"
"Seon Design, Inc.",877-630-7366,https://www.seon.com/,"Lynchburg, VA 24501",Manufacturer,"Manufacturer of video surveillance and fleet management systems for school and transit buses. Products include DVR’s, cameras, software, and controllers.",,www.linkedin.com/company/seon-design,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Bus and Coach
Cameras: Digital


Cameras: High Resolution
Cameras: Surveillance
Cameras: Video
Video Equipment & Supplies","All Products / Services

Cameras
Management Systems
Recorders


Security Systems
Software
Surveillance Equipment"
LEXAVIA INTEGRATED SYSTEMS CORPORATION,503-352-4074,http://www.lexavia.com,"Beaverton, OR 97005",Manufacturer,,,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital


Cameras: High Resolution
Cameras: Industrial","All Products / Services

Avionics
Cameras
Controls and Controllers


Displays
Recorders
Sensors / Detectors / Transducers"
"Jamko Technical Solutions, Inc.",315-871-4420,http://www.jamkocorp.com,"Newark, NY 14513",Manufacturer,Surveillance Cameras,,,$10 - 24.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCD
Cameras: Digital


Cameras: High Resolution
Cameras: Surveillance
Cameras: Visual Inspection","All Products / Services

Audio Visual (AV) Equipment
Cameras
Multiplexers


Recorders
Splitters"
Insite Pacific Inc.,858-523-0642,http://insitepacific.com/,"San Diego, CA 92121",Manufacturer,"Manufacturer of underwater video systems. Products such as miniature color CCD video, tilt and rotate, HDTV color zoom, and digital still cameras are available.",,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCD
Cameras: Digital
Cameras: Inspection


Cameras: Low Light
Cameras: Television
Cameras: Underwater
Video Equipment & Supplies","All Products / Services

Cameras"
"KT&C USA, Inc.",888-767-2288,http://ktnc.co.kr/,"Fairfield, NJ 07004",Manufacturer,Manufacturer of CCTV and video surveillance products. Products include thermal imaging cameras and digital and network video recorders.,,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Bullet
Cameras: CCTV
Cameras: Digital


Cameras: Dome
Cameras: High Resolution
Cameras: Imaging
Cameras: Industrial
Cameras: Miniature

View all Cameras categories","All Products / Services

Cameras


Recorders"
NAC Image Technology,800-969-2711,https://www.nacinc.com/,"Simi Valley, CA 93065",Manufacturer,Designers & Manufacturers Of High Speed Image Capture Technology & Image Analysis Products That Are Used In Research,,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital


Cameras: High Speed
Photographic Equipment & Supplies","All Products / Services

Analyzers
Cameras


Recorders"
Photo 4 Less,718-851-3510,,"Brooklyn, NY 11219",Distributor,"Distributor of cameras & photography equipment for the professional photographers industry. Cameras, lenses, filters, flashes, camcorders, dark room equipment & film scanners.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies


Cameras: Digital
Cameras: Digital, High Speed
Cameras: Video","All Products / Services

Cameras
Cases
Darkroom Equipment


Filters
Lenses
Scanners / Readers"
